nucleus_id,time,ap,bcd
1.0305,21.649,434.63,45
1.0305,22.149,433.74,35
1.0305,22.649,434.56,43
1.0305,23.149,434.56,36
1.0305,23.649,434.63,42
1.0305,24.149,435.45,45
1.0305,24.757,435.52,50
1.0305,25.117,435.52,41
1.0305,25.617,435.52,39
1.0305,26.117,435.52,43
1.0305,26.617,435.52,38
1.0305,27.117,436.41,36
1.0305,27.617,436.41,47
1.0305,28.117,436.48,33
1.0305,28.617,436.54,39
1.0305,29.117,436.54,34
1.0305,29.424,436.54,35
1.0305,29.924,436.61,32
1.0305,30.424,436.61,41
1.0305,30.924,436.61,45
1.0305,31.424,436.61,36
1.0305,31.802,436.68,32
1.0305,32.302,435.86,32
1.0305,32.802,436.68,35
1.0305,33.302,436.68,37
1.0305,33.802,436.68,31
1.0305,34.302,435.93,27
1.0305,34.952,435.93,26
1.0305,35.452,435.93,35
1.0305,35.952,435.18,38
1.0305,36.452,435.18,29
1.0306,0,435.17,16
1.0306,0.5,435.24,23
1.0306,1,435.31,16
1.0306,1.5,437.15,24
1.0306,2,421.19,18
1.0306,2.5,417.91,23
1.0306,3,414.71,19
1.0306,3.5,411.43,20
1.0306,4,409.8,31
1.0306,4.5,410.55,30
1.0306,5,413.75,43
1.0306,5.5,416.96,55
1.0306,6,419.41,51
1.0306,6.5,420.3,53
1.0306,7,422.01,59
1.0306,7.5,423.65,46
1.0306,8,423.71,54
1.0306,8.312,423.71,54
1.0306,8.812,424.53,53
1.0306,9.312,424.6,60
1.0306,9.812,423.85,49
1.0306,10.312,423.85,46
1.0306,10.603,423.85,54
1.0306,11.102,423.85,49
1.0306,11.602,423.85,45
1.0306,12.103,423.85,52
1.0306,12.603,423.92,55
1.0306,13.103,423.1,52
1.0306,13.603,423.03,38
1.0306,14.007,423.92,49
1.0306,14.523,423.1,44
1.0306,15.023,423.1,54
1.0306,15.523,423.1,49
1.0306,16.023,423.1,46
1.0306,16.523,423.03,47
1.0306,17.023,422.28,48
1.0306,17.523,422.28,48
1.0306,18.023,421.46,45
1.0306,18.523,422.28,49
1.0306,19.023,422.28,50
1.0306,19.523,422.28,47
1.0306,20.023,422.28,50
1.0306,20.304,422.28,52
1.0306,20.804,422.35,44
1.0306,21.304,421.53,45
1.0306,21.649,421.53,48
1.0306,22.149,422.35,49
1.0306,22.649,422.35,42
1.0306,23.149,422.35,43
1.0306,23.649,422.35,48
1.0306,24.149,423.17,44
1.0306,24.757,422.42,43
1.0306,25.117,423.24,46
1.0306,25.617,423.24,42
1.0306,26.117,423.31,36
1.0306,26.617,423.31,42
1.0306,27.117,423.31,39
1.0306,27.617,424.13,46
1.0306,28.117,423.38,38
1.0306,28.617,423.38,41
1.0306,29.117,424.26,37
1.0306,29.424,424.26,46
1.0306,29.924,424.33,44
1.0306,30.424,424.4,37
1.0306,30.924,424.4,49
1.0306,31.424,424.4,33
1.0306,31.802,423.58,37
1.0306,32.302,424.4,46
1.0306,32.802,424.4,38
1.0306,33.302,424.47,41
1.0306,33.802,424.47,37
1.0306,34.302,423.65,35
1.0306,34.952,423.65,38
1.0306,35.452,423.65,44
1.0306,35.952,422.9,34
1.0306,36.452,422.9,37
1.0307,0,454.84,17
1.0307,0.5,454.02,22
1.0307,1,454.15,18
1.0307,1.5,454.97,22
1.0308,0,438.12,20
1.0308,0.5,438.94,19
1.0308,1,438.94,15
1.0308,1.5,439.14,21
1.0309,0,441.48,21
1.0309,0.5,441.34,19
1.031,0,433.62,20
1.031,0.5,433.62,18
1.031,1,433.76,18
1.031,1.5,436.15,21
1.031,2,439.49,16
1.0311,2,440.68,20
1.0311,2.5,439.25,21
1.0311,3,436.05,15
1.0311,3.5,434.41,19
1.0311,4,432.7,37
1.0311,4.5,434.34,41
1.0311,5,436.73,36
1.0311,5.5,440,45
1.0311,6,442.39,38
1.0311,6.5,444.85,45
1.0311,7,445.67,41
1.0311,7.5,446.42,43
1.0311,8,446.42,42
1.0311,8.312,446.48,40
1.0311,8.812,447.23,46
1.0311,9.312,447.23,52
1.0311,9.812,446.48,34
1.0311,10.312,446.48,48
1.0311,10.603,446.48,40
1.0311,11.102,447.3,46
1.0311,11.602,447.3,40
1.0311,12.103,447.23,36
1.0311,12.603,447.3,38
1.0311,13.103,446.48,37
1.0311,13.603,446.42,39
1.0311,14.007,447.23,36
1.0311,14.523,447.23,46
1.0311,15.023,447.17,43
1.0311,15.523,447.23,31
1.0311,16.023,447.17,34
1.0311,16.523,447.17,37
1.0311,17.023,447.17,42
1.0311,17.523,447.17,35
1.0311,18.023,447.17,46
1.0311,18.523,447.17,42
1.0311,19.023,447.17,38
1.0311,19.523,447.17,39
1.0311,20.023,447.17,36
1.0311,20.304,447.17,45
1.0311,20.804,447.17,41
1.0311,21.304,447.23,41
1.0311,21.649,447.17,33
1.0311,22.149,447.17,37
1.0311,22.649,447.98,37
1.0311,23.149,448.8,44
1.0311,23.649,448.8,41
1.0311,24.149,448.87,39
1.0311,24.757,448.94,39
1.0311,25.117,448.94,41
1.0311,25.617,448.94,45
1.0311,26.117,449.83,39
1.0311,26.617,449.83,41
1.0311,27.117,449.9,37
1.0311,27.617,449.83,37
1.0311,28.117,449.9,28
1.0311,28.617,449.9,34
1.0311,29.117,449.9,32
1.0311,29.424,449.97,31
1.0311,29.924,450.03,37
1.0311,30.424,450.03,35
1.0311,30.924,450.03,39
1.0311,31.424,450.03,32
1.0311,31.802,450.1,32
1.0311,32.302,450.1,34
1.0311,32.802,450.1,37
1.0311,33.302,450.1,31
1.0311,33.802,450.17,35
1.0311,34.302,450.17,35
1.0311,34.952,450.24,34
1.0311,35.452,449.42,27
1.0311,35.952,449.42,33
1.0311,36.452,448.6,33
1.0313,0,426.5,20
1.0313,0.5,426.57,19
1.0313,1,425.82,19
1.0313,1.5,423.29,26
1.0314,0,415.18,20
1.0314,0.5,415.11,19
1.0314,1,414.36,19
1.0314,1.5,410.06,22
1.0314,2,405.83,23
1.0314,2.5,402.55,14
1.0314,3,399.35,23
1.0314,3.5,395.39,25
1.0314,4,394.64,34
1.0314,4.5,396.35,46
1.0314,5,399.62,52
1.0314,5.5,403.65,68
1.0314,6,406.1,59
1.0314,6.5,408.56,63
1.0314,7,410.27,65
1.0314,7.5,411.08,77
1.0314,8,411.08,49
1.0314,8.312,411.15,54
1.0314,8.812,411.97,56
1.0314,9.312,411.15,47
1.0314,9.812,411.97,48
1.0314,10.312,412.04,45
1.0314,10.603,412.04,60
1.0314,11.102,412.04,48
1.0314,11.602,411.22,52
1.0314,12.103,412.04,42
1.0314,12.603,412.04,45
1.0314,13.103,411.22,58
1.0314,13.603,411.22,46
1.0314,14.007,412.11,50
1.0314,14.523,411.22,48
1.0314,15.023,411.22,54
1.0314,15.523,412.04,42
1.0314,16.023,411.22,49
1.0314,16.523,411.22,50
1.0314,17.023,411.22,46
1.0314,17.523,410.47,53
1.0314,18.023,410.4,48
1.0314,18.523,411.29,49
1.0314,19.023,411.29,55
1.0314,19.523,411.29,44
1.0314,20.023,410.4,46
1.0314,20.304,411.29,60
1.0314,20.804,411.29,45
1.0314,21.304,410.47,50
1.0314,21.649,410.47,53
1.0314,22.149,411.29,46
1.0314,22.649,411.29,39
1.0314,23.149,411.22,47
1.0314,23.649,411.29,43
1.0314,24.149,412.11,40
1.0314,24.757,411.36,43
1.0314,25.117,411.29,41
1.0314,25.617,412.18,48
1.0314,26.117,412.25,42
1.0314,26.617,412.25,48
1.0314,27.117,412.25,49
1.0314,27.617,413.07,43
1.0314,28.117,413.07,48
1.0314,28.617,413.13,45
1.0314,29.117,413.13,52
1.0314,29.424,413.95,45
1.0314,29.924,414.02,47
1.0314,30.424,413.2,42
1.0314,30.924,414.02,38
1.0314,31.424,414.09,43
1.0314,31.802,414.09,38
1.0314,32.302,414.16,41
1.0314,32.802,413.27,43
1.0314,33.302,414.16,47
1.0314,33.802,413.34,40
1.0314,34.302,413.34,47
1.0314,34.952,413.41,42
1.0314,35.452,413.41,48
1.0314,35.952,413.48,38
1.0314,36.452,413.48,45
1.0315,0,417.72,23
1.0315,0.5,418.54,20
1.0315,1,418.61,16
1.0316,0,428.76,18
1.0316,0.5,428.01,15
1.0316,1,428.83,19
1.0317,0,415,17
1.0317,0.5,414.86,15
1.0317,1,413.97,19
1.0318,0,393.64,19
1.0318,0.5,393.71,21
1.0318,1,394.53,20
1.0318,1.5,396.78,17
1.0318,2,397.46,20
1.0318,2.5,394.94,17
1.0318,3,389.34,25
1.0318,3.5,383.55,33
1.0318,4,381.84,35
1.0318,4.5,383.34,45
1.0318,5,387.3,56
1.0318,5.5,392.28,52
1.0318,6,395.62,72
1.0318,6.5,398.14,58
1.0318,7,399.85,65
1.0318,7.5,401.63,56
1.0318,8,402.44,67
1.0318,8.312,402.44,56
1.0318,8.812,403.33,59
1.0318,9.312,403.4,53
1.0318,9.812,403.4,58
1.0318,10.312,403.4,50
1.0318,10.603,403.47,70
1.0318,11.102,403.47,47
1.0318,11.602,403.54,53
1.0318,12.103,404.36,51
1.0318,12.603,404.36,50
1.0318,13.103,404.36,44
1.0318,13.603,404.42,55
1.0318,14.007,403.54,46
1.0318,14.523,403.61,47
1.0318,15.023,403.61,43
1.0318,15.523,403.61,57
1.0318,16.023,403.67,39
1.0318,16.523,403.61,48
1.0318,17.023,403.67,41
1.0318,17.523,403.67,47
1.0318,18.023,402.86,49
1.0318,18.523,402.86,52
1.0318,19.023,402.86,48
1.0318,19.523,402.92,47
1.0318,20.023,403.74,54
1.0318,20.304,403.74,48
1.0318,20.804,403.74,57
1.0318,21.304,403.74,46
1.0318,21.649,403.74,48
1.0318,22.149,403.74,57
1.0318,22.649,403.74,47
1.0318,23.149,404.56,48
1.0318,23.649,404.56,44
1.0318,24.149,404.56,43
1.0318,24.757,404.63,48
1.0318,25.117,404.63,50
1.0318,25.617,404.63,45
1.0318,26.117,404.7,44
1.0318,26.617,405.52,47
1.0318,27.117,404.77,47
1.0318,27.617,405.59,44
1.0318,28.117,405.66,47
1.0318,28.617,405.72,53
1.0318,29.117,405.66,44
1.0318,29.424,405.66,47
1.0318,29.924,405.72,39
1.0318,30.424,405.79,42
1.0318,30.924,405.79,43
1.0318,31.424,405.86,41
1.0318,31.802,405.86,42
1.0318,32.302,405.86,42
1.0318,32.802,405.93,42
1.0318,33.302,405.93,40
1.0318,33.802,405.93,41
1.0318,34.302,406,40
1.0318,34.952,406,38
1.0318,35.452,406,37
1.0318,35.952,405.25,37
1.0318,36.452,405.25,45
1.032,0,403.89,27
1.032,0.5,403,20
1.032,1,402.11,27
1.032,1.5,405.79,18
1.032,2,407.29,22
1.032,2.5,405.59,17
1.032,3,401.56,18
1.032,3.5,394.26,29
1.032,4,390.17,34
1.032,4.5,391.67,45
1.032,5,394.88,48
1.032,5.5,399.79,61
1.032,6,403.2,62
1.032,6.5,405.72,59
1.032,7,407.43,74
1.032,7.5,409.21,59
1.032,8,410.09,73
1.032,8.312,410.09,62
1.032,8.812,410.98,64
1.032,9.312,410.98,54
1.032,9.812,410.98,63
1.032,10.312,411.05,55
1.032,10.603,411.05,56
1.032,11.102,411.05,54
1.032,11.602,411.94,57
1.032,12.103,411.94,59
1.032,12.603,411.94,51
1.032,13.103,411.12,53
1.032,13.603,411.12,52
1.032,14.007,411.19,48
1.032,14.523,411.12,53
1.032,15.023,412,50
1.032,15.523,412,59
1.032,16.023,411.19,57
1.032,16.523,411.19,47
1.032,17.023,411.25,49
1.032,17.523,411.19,63
1.032,18.023,411.19,55
1.032,18.523,411.19,55
1.032,19.023,411.25,54
1.032,19.523,411.19,47
1.032,20.023,411.19,52
1.032,20.304,412.07,50
1.032,20.804,412.07,50
1.032,21.304,412.07,43
1.032,21.649,412.14,48
1.032,22.149,412.14,52
1.032,22.649,412.14,53
1.032,23.149,412.14,57
1.032,23.649,412.14,51
1.032,24.149,412.21,40
1.032,24.757,412.21,47
1.032,25.117,412.28,46
1.032,25.617,413.1,43
1.032,26.117,413.1,42
1.032,26.617,413.1,38
1.032,27.117,412.28,50
1.032,27.617,413.17,51
1.032,28.117,413.17,43
1.032,28.617,413.17,44
1.032,29.117,413.24,46
1.032,29.424,414.05,42
1.032,29.924,414.12,40
1.032,30.424,414.12,48
1.032,30.924,414.19,42
1.032,31.424,414.19,52
1.032,31.802,414.19,34
1.032,32.302,414.19,34
1.032,32.802,414.26,44
1.032,33.302,413.51,41
1.032,33.802,413.51,40
1.032,34.302,413.51,41
1.032,34.952,413.51,36
1.032,35.452,413.58,39
1.032,35.952,413.58,32
1.0321,0,402.03,21
1.0321,0.5,402.78,19
1.0321,1,401.89,22
1.0322,0,384.9,16
1.0322,0.5,384.01,19
1.0323,1,667.05,16
1.0323,1.5,666.37,11
1.0323,2,666.44,11
1.0323,2.5,665.42,14
1.0323,3,665.42,27
1.0323,3.5,666.51,14
1.0323,4,666.78,20
1.0323,4.5,665.35,16
1.0323,5,663.78,16
1.0323,5.5,662.97,22
1.0323,6,661.26,27
1.0323,6.5,662.08,26
1.0323,7,661.19,18
1.0323,7.5,661.19,17
1.0323,8,661.12,17
1.0323,8.312,661.12,14
1.0323,8.812,661.94,24
1.0323,9.312,662.76,19
1.0323,9.812,662.76,16
1.0323,10.312,662.76,23
1.0323,10.603,662.76,15
1.0323,11.102,662.76,21
1.0323,11.602,662.76,17
1.0323,12.103,663.58,15
1.0323,12.603,663.58,21
1.0323,13.103,663.58,18
1.0323,13.603,663.51,17
1.0323,14.007,663.51,15
1.0323,14.523,663.58,15
1.0323,15.023,663.58,16
1.0323,15.523,664.33,14
1.0323,16.023,664.33,13
1.0323,16.523,664.33,13
1.0323,17.023,664.4,11
1.0323,17.523,664.4,13
1.0323,18.023,665.22,17
1.0323,18.523,664.4,13
1.0323,19.023,664.4,16
1.0323,19.523,664.47,15
1.0323,20.023,664.47,10
1.0323,20.304,663.65,13
1.0323,20.804,663.65,17
1.0323,21.304,663.65,15
1.0323,21.649,663.65,19
1.0323,22.149,663.72,12
1.0323,22.649,663.78,16
1.0323,23.149,663.78,17
1.0323,23.649,663.78,15
1.0323,24.149,663.85,13
1.0323,24.757,663.85,18
1.0323,25.117,663.85,16
1.0323,25.617,663.85,11
1.0323,26.117,663.85,20
1.0323,26.617,663.85,21
1.0323,27.117,663.85,14
1.0323,27.617,663.92,13
1.0323,28.117,663.92,15
1.0323,28.617,663.92,18
1.0323,29.117,663.92,17
1.0323,29.424,663.92,17
1.0323,29.924,663.92,11
1.0323,30.424,663.1,11
1.0323,30.924,663.1,18
1.0323,31.424,663.17,15
1.0323,31.802,663.17,10
1.0323,32.302,662.35,11
1.0323,32.802,662.35,11
1.0323,33.302,662.35,15
1.0323,33.802,662.42,13
1.0323,34.302,661.53,12
1.0323,34.952,662.35,15
1.0323,35.452,661.53,13
1.0323,35.952,661.53,9
1.0323,36.452,661.6,11
1.0328,0,552.5,14
1.0328,0.5,551.75,15
1.0328,1,551,18
1.0328,1.5,551.07,20
1.0328,2,552.37,13
1.0328,2.5,553.26,12
1.0328,3,554.08,19
1.0328,3.5,558.1,13
1.0328,4,560.7,22
1.0328,4.5,560.83,20
1.0328,5,560.9,15
1.0328,5.5,559.26,20
1.0328,6,558.45,27
1.0328,6.5,557.56,27
1.0328,7,556.74,19
1.0328,7.5,557.49,27
1.0328,8,557.56,24
1.0328,8.312,557.49,21
1.0328,8.812,557.42,25
1.0328,9.312,558.24,30
1.0328,9.812,558.24,17
1.0328,10.312,558.24,21
1.0328,10.603,558.24,30
1.0328,11.102,559.13,29
1.0328,11.602,559.13,23
1.0328,12.103,559.13,22
1.0328,12.603,559.13,20
1.0328,13.103,559.13,23
1.0328,13.603,559.13,23
1.0328,14.007,559.13,29
1.0328,14.523,559.95,28
1.0328,15.023,559.88,20
1.0328,15.523,559.95,24
1.0328,16.023,559.95,22
1.0328,16.523,559.95,26
1.0328,17.023,559.95,21
1.0328,17.523,559.95,21
1.0328,18.023,559.95,24
1.0328,18.523,559.95,28
1.0328,19.023,559.95,23
1.0328,19.523,559.95,21
1.0328,20.023,559.95,23
1.0328,20.304,560.01,24
1.0328,20.804,560.01,26
1.0328,21.304,560.01,23
1.0328,21.649,560.01,18
1.0328,22.149,560.83,18
1.0328,22.649,560.83,20
1.0328,23.149,560.83,21
1.0328,23.649,560.9,27
1.0328,24.149,560.9,18
1.0328,24.757,560.9,16
1.0328,25.117,560.9,26
1.0328,25.617,560.9,22
1.0328,26.117,561.72,24
1.0328,26.617,560.97,17
1.0328,27.117,560.97,22
1.0328,27.617,561.04,14
1.0328,28.117,561.04,20
1.0328,28.617,561.11,22
1.0328,29.117,561.04,21
1.0328,29.424,561.11,21
1.0328,29.924,561.11,24
1.0328,30.424,561.18,18
1.0328,30.924,561.18,21
1.0328,31.424,561.18,23
1.0328,31.802,561.25,23
1.0328,32.302,561.25,17
1.0328,32.802,561.31,20
1.0328,33.302,560.5,22
1.0328,33.802,560.5,18
1.0328,34.302,560.5,14
1.0328,34.952,560.56,19
1.0328,35.452,559.68,19
1.0328,35.952,559.68,20
1.0328,36.452,558.93,17
1.033,0,532.9,12
1.033,0.5,532.83,14
1.033,1,532.83,14
1.033,1.5,533.72,12
1.033,2,531.81,17
1.0331,0,514.41,15
1.0331,0.5,514.41,18
1.0331,1,514.34,14
1.0331,1.5,514.34,11
1.0331,2,514.41,18
1.0331,2.5,529.76,17
1.0331,3,529.49,10
1.0331,3.5,532.69,14
1.0331,4,536.72,23
1.0331,4.5,538.29,23
1.0331,5,539.85,28
1.0331,5.5,539.1,27
1.0331,6,537.54,23
1.0331,6.5,536.85,31
1.0331,7,535.35,34
1.0331,7.5,534.6,36
1.0331,8,534.67,27
1.0331,8.312,534.67,28
1.0331,8.812,534.67,30
1.0331,9.312,535.49,30
1.0331,9.812,535.56,28
1.0331,10.312,535.63,23
1.0331,10.603,535.63,26
1.0331,11.102,536.45,28
1.0331,11.602,535.63,29
1.0331,12.103,536.45,25
1.0331,12.603,535.7,27
1.0331,13.103,536.59,29
1.0331,13.603,536.59,21
1.0331,14.007,536.59,26
1.0331,14.523,536.59,24
1.0331,15.023,536.59,26
1.0331,15.523,536.59,30
1.0331,16.023,536.59,24
1.0331,16.523,537.4,28
1.0331,17.023,537.47,28
1.0331,17.523,537.4,24
1.0331,18.023,537.4,27
1.0331,18.523,537.47,24
1.0331,19.023,537.47,31
1.0331,19.523,537.47,27
1.0331,20.023,537.54,30
1.0331,20.304,537.54,22
1.0331,20.804,536.72,23
1.0331,21.304,536.72,28
1.0331,21.649,537.54,29
1.0331,22.149,537.54,23
1.0331,22.649,537.54,24
1.0331,23.149,537.54,29
1.0331,23.649,537.54,20
1.0331,24.149,537.61,19
1.0331,24.757,537.61,24
1.0331,25.117,537.68,22
1.0331,25.617,538.5,21
1.0331,26.117,537.68,26
1.0331,26.617,538.57,26
1.0331,27.117,537.75,22
1.0331,27.617,537.75,26
1.0331,28.117,537.75,22
1.0331,28.617,537.82,21
1.0331,29.117,537.88,25
1.0331,29.424,537.88,24
1.0331,29.924,537.95,29
1.0331,30.424,537.13,20
1.0331,30.924,537.13,21
1.0331,31.424,537.2,20
1.0331,31.802,537.2,18
1.0331,32.302,537.2,19
1.0333,0,497.2,17
1.0333,0.5,496.38,17
1.0333,1,496.45,17
1.0333,1.5,496.45,13
1.0334,0,498.71,13
1.0334,0.5,498.71,16
1.0334,1,498.78,14
1.0334,1.5,497.89,14
1.0334,2,498.03,18
1.0335,0,496.06,17
1.0335,0.5,496.06,14
1.0335,1,496.13,17
1.0335,1.5,496.06,15
1.0335,2,495.31,16
1.0336,0,486.63,17
1.0336,0.5,486.63,16
1.0336,1,486.63,14
1.0336,1.5,486.7,15
1.0336,2,485.95,17
1.0336,2.5,493.53,13
1.0336,3,492.16,17
1.0336,3.5,492.03,17
1.0336,4,495.03,24
1.0336,4.5,497.96,20
1.0336,5,499.39,34
1.0336,5.5,501.1,28
1.0336,6,501.03,42
1.0336,6.5,501.16,32
1.0336,7,501.23,31
1.0336,7.5,501.44,37
1.0336,8,501.44,30
1.0336,8.312,501.51,48
1.0336,8.812,501.58,38
1.0336,9.312,502.46,34
1.0336,9.812,502.46,34
1.0336,10.312,502.53,36
1.0336,10.603,502.53,27
1.0336,11.102,502.53,29
1.0336,11.602,502.53,34
1.0336,12.103,502.53,35
1.0336,12.603,503.42,30
1.0336,13.103,502.6,35
1.0336,13.603,501.71,32
1.0336,14.007,502.53,28
1.0336,14.523,502.53,32
1.0336,15.023,501.64,33
1.0336,15.523,502.46,32
1.0336,16.023,502.46,35
1.0336,16.523,502.46,29
1.0336,17.023,502.46,27
1.0336,17.523,501.64,34
1.0336,18.023,502.53,25
1.0336,18.523,501.64,28
1.0336,19.023,502.46,30
1.0336,19.523,502.53,37
1.0336,20.023,501.71,36
1.0336,20.304,501.64,26
1.0336,20.804,501.71,26
1.0336,21.304,501.71,26
1.0336,21.649,502.53,26
1.0336,22.149,501.78,31
1.0336,22.649,502.53,26
1.0336,23.149,502.6,26
1.0336,23.649,502.6,30
1.0336,24.149,502.67,33
1.0336,24.757,502.67,27
1.0336,25.117,502.74,23
1.0336,25.617,503.63,28
1.0336,26.117,503.63,25
1.0336,26.617,503.63,29
1.0336,27.117,503.63,20
1.0336,27.617,503.63,25
1.0336,28.117,504.51,26
1.0336,28.617,503.76,25
1.0336,29.117,503.76,26
1.0336,29.424,503.76,27
1.0336,29.924,503.83,20
1.0336,30.424,503.83,27
1.0336,30.924,503.9,27
1.0336,31.424,503.97,29
1.0336,31.802,503.97,20
1.0336,32.302,503.97,23
1.0336,32.802,503.15,20
1.0336,33.302,503.15,29
1.0336,33.802,503.22,23
1.0336,34.302,503.22,22
1.0336,34.952,503.22,16
1.0336,35.452,502.4,27
1.0336,35.952,502.4,21
1.0336,36.452,502.47,22
1.0337,0,471.96,20
1.0337,0.5,471.14,20
1.0337,1,471.21,17
1.0337,1.5,471.96,20
1.0337,2,475.37,17
1.0337,2.5,475.51,12
1.0337,3,474.76,17
1.0337,3.5,472.23,13
1.0337,4,469.64,22
1.0337,4.5,471,30
1.0337,5,472.5,30
1.0337,5.5,474.14,34
1.0337,6,474.96,40
1.0337,6.5,476.73,35
1.0337,7,475.98,30
1.0337,7.5,476.87,41
1.0337,8,476.94,41
1.0337,8.312,477.83,39
1.0337,8.812,477.83,34
1.0337,9.312,478.72,39
1.0337,9.812,478.72,34
1.0337,10.312,478.78,40
1.0337,10.603,478.85,38
1.0337,11.102,479.67,31
1.0337,11.602,479.67,35
1.0337,12.103,479.67,40
1.0337,12.603,479.67,37
1.0337,13.103,479.74,36
1.0337,13.603,479.67,40
1.0337,14.007,479.74,36
1.0337,14.523,479.74,33
1.0337,15.023,479.74,38
1.0337,15.523,479.74,34
1.0337,16.023,479.74,38
1.0337,16.523,479.74,35
1.0337,17.023,479.74,32
1.0337,17.523,479.74,34
1.0337,18.023,478.92,34
1.0337,18.523,479.74,37
1.0337,19.023,479.81,45
1.0337,19.523,479.81,35
1.0337,20.023,479.06,37
1.0337,20.304,478.99,32
1.0337,20.804,478.99,31
1.0337,21.304,478.99,38
1.0337,21.649,479.81,26
1.0337,22.149,479.81,27
1.0337,22.649,479.88,34
1.0337,23.149,479.81,28
1.0337,23.649,479.81,27
1.0337,24.149,480.7,28
1.0337,24.757,480.77,30
1.0337,25.117,480.77,35
1.0337,25.617,480.83,28
1.0337,26.117,480.83,38
1.0337,26.617,480.83,37
1.0337,27.117,480.9,28
1.0337,27.617,480.9,27
1.0337,28.117,481.72,26
1.0337,28.617,480.97,33
1.0337,29.117,481.79,27
1.0337,29.424,481.79,31
1.0337,29.924,481.11,31
1.0337,30.424,481.11,28
1.0337,30.924,481.11,25
1.0337,31.424,481.18,25
1.0337,31.802,481.18,24
1.0337,32.302,481.18,29
1.0337,32.802,481.18,23
1.0337,33.302,480.43,30
1.0337,33.802,481.25,26
1.0337,34.302,480.43,26
1.0337,34.952,480.43,29
1.0337,35.452,480.43,25
1.0337,35.952,480.5,26
1.0337,36.452,479.68,23
1.0373,0.5,304.65,26
1.0373,1,307.18,26
1.0373,1.5,308,31
1.0373,2,304.72,40
1.0384,1,347.26,21
1.0384,1.5,344.6,18
1.0384,2,342.83,21
1.0384,2.5,339.62,23
1.0384,3,334.03,46
1.0384,3.5,329.18,60
1.0384,4,328.09,67
1.0384,4.5,329.66,69
1.0384,5,333.75,63
1.0384,5.5,337.78,78
1.0384,6,342.01,96
1.0384,6.5,344.46,96
1.0384,7,346.1,76
1.0384,7.5,347.81,81
1.0384,8,348.7,74
1.0384,8.312,348.7,74
1.0384,8.812,349.51,85
1.0384,9.312,348.76,73
1.0384,9.812,349.58,85
1.0384,10.312,349.58,88
1.0384,10.603,349.58,73
1.0384,11.102,349.51,86
1.0384,11.602,349.51,73
1.0384,12.103,350.4,70
1.0384,12.603,350.47,76
1.0384,13.103,350.47,81
1.0384,13.603,349.58,67
1.0384,14.007,349.65,63
1.0384,14.523,349.65,80
1.0384,15.023,349.65,75
1.0384,15.523,349.72,76
1.0384,16.023,349.72,66
1.0384,16.523,349.72,74
1.0384,17.023,349.72,70
1.0384,17.523,348.9,72
1.0384,18.023,348.9,70
1.0384,18.523,348.9,59
1.0384,19.023,349.72,65
1.0384,19.523,348.9,62
1.0384,20.804,348.9,64
1.039,4,438.96,26
1.039,4.5,439.5,30
1.039,5,442.64,46
1.039,5.5,445.91,39
1.039,6,447.55,48
1.039,6.5,449.4,39
1.039,7,451.1,52
1.039,7.5,452.81,46
1.0393,2.5,521.65,10
1.0393,3,522.26,13
1.0393,3.5,523.83,16
1.0393,4,526.29,18
1.0393,4.5,529.56,32
1.0393,5,531.13,21
1.0393,5.5,531.06,23
1.0393,6,531.13,23
1.0393,6.5,530.52,29
1.0393,7,529.83,35
1.0403,1,553.58,15
1.0403,1.5,552.76,12
1.0405,0,709.87,9
1.0405,0.5,708.98,11
1.0408,0,633.23,11
1.0408,0.5,633.3,12
1.041,0,519.29,15
1.041,0.5,519.42,16
1.041,1,519.35,11
1.041,1.5,520.1,17
1.0413,0,699.33,22
1.0413,0.5,698.58,15
1.0415,0,678.22,9
1.0415,0.5,680.68,11
1.0416,4,686.96,14
1.0416,4.5,686,14
1.0416,5,686,11
1.0416,5.5,685.32,14
1.0416,6,684.57,12
1.0417,0.5,576.5,13
1.0417,1,576.5,13
1.0417,1.5,581.41,12
1.0417,2,583.8,13
1.0417,2.5,584.41,13
1.0417,3,584.41,12
1.0417,3.5,585.09,12
1.0417,4,588.23,17
1.0417,4.5,588.91,16
1.0417,5,588.03,26
1.0417,5.5,585.64,21
1.0417,6,583.32,28
1.0417,6.5,581.75,32
1.0417,7,581.07,19
1.0417,7.5,581.14,28
1.0417,8,581.21,20
1.0417,8.312,581.21,18
1.0417,8.812,582.09,20
1.0417,9.312,582.16,19
1.0417,9.812,582.23,22
1.0417,10.312,583.05,21
1.0419,0,370.12,19
1.0419,0.5,368.55,23
1.0419,1,366.91,26
1.0421,0,313.27,22
1.0421,0.5,315.31,28
1.0421,1,316.74,27
1.0421,1.5,316.74,24
1.0421,2,312.72,33
1.0421,2.5,307.13,45
1.0423,0,311.62,28
1.0423,0.5,315.85,22
1.0423,1,317.49,21
1.0423,1.5,318.44,24
1.0423,2,315.1,27
1.0425,0.5,711.08,15
1.0425,1,707.88,14
1.0425,1.5,707.13,14
1.0425,2,706.99,11
1.0425,2.5,709.38,8
1.0425,3,708.56,14
1.0425,3.5,706.99,13
1.0425,4,706.24,13
1.0425,4.5,704.67,17
1.0425,5,703.17,16
1.0425,5.5,702.42,21
1.0425,6,702.49,14
1.0425,6.5,701.67,12
1.0425,7,702.49,16
1.0425,7.5,702.49,18
1.0425,8,702.49,21
1.0425,8.312,702.56,12
1.0425,8.812,703.38,15
1.0425,9.312,704.2,14
